"Date","Price","Open","High","Low","Vol.","Change %"
"07/16/2019","1,179.21","1,180.41","1,182.52","1,176.22","11.89K","-0.02%"
"07/15/2019","1,179.41","1,177.41","1,182.25","1,176.81","11.22K","0.26%"
"07/12/2019","1,176.32","1,175.16","1,180.27","1,173.77","11.30K","0.18%"
"07/11/2019","1,174.16","1,176.57","1,178.24","1,169.94","17.78K","-0.12%"
"07/10/2019","1,175.57","1,183.22","1,183.48","1,175.18","10.82K","-0.56%"
"07/09/2019","1,182.22","1,180.92","1,184.45","1,178.07","10.42K","0.19%"
"07/08/2019","1,179.94","1,175.02","1,182.58","1,174.63","10.47K","0.46%"
"07/05/2019","1,174.59","1,168.34","1,176.13","1,167.52","15.91K","0.62%"
"07/04/2019","1,167.34","1,170.72","1,171.74","1,166.90","13.93K","-0.20%"
"07/03/2019","1,169.72","1,167.47","1,172.92","1,165.60","18.13K","0.28%"
"07/02/2019","1,166.47","1,161.77","1,168.61","1,160.32","16.21K","0.49%"
"07/01/2019","1,160.77","1,156.43","1,165.06","1,148.70","17.20K","0.47%"
"06/28/2019","1,155.38","1,157.15","1,159.06","1,153.84","15.47K","-0.14%"
"06/27/2019","1,157.00","1,154.53","1,159.03","1,153.05","15.53K","0.29%"
"06/26/2019","1,153.67","1,156.17","1,160.72","1,151.89","16.49K","-0.13%"
"06/25/2019","1,155.17","1,154.67","1,157.27","1,152.68","18.39K","0.13%"
"06/24/2019","1,153.67","1,159.31","1,161.36","1,154.05","13.78K","-0.39%"
"06/21/2019","1,158.20","1,159.42","1,164.80","1,156.68","17.09K","-0.03%"
"06/20/2019","1,158.52","1,172.48","1,173.94","1,156.15","16.44K","-1.11%"
"06/19/2019","1,171.48","1,174.87","1,178.96","1,171.35","12.61K","-0.20%"
"06/18/2019","1,173.87","1,185.45","1,188.01","1,173.44","11.91K","-0.99%"
"06/17/2019","1,185.55","1,186.89","1,188.33","1,184.63","9.71K","-0.10%"
"06/14/2019","1,186.78","1,183.32","1,188.40","1,181.63","12.18K","0.38%"
"06/13/2019","1,182.32","1,183.53","1,187.56","1,181.35","12.84K","-0.09%"
"06/12/2019","1,183.35","1,179.21","1,185.28","1,177.99","15.52K","0.44%"
"06/11/2019","1,178.21","1,184.02","1,186.06","1,178.23","14.94K","-0.41%"
"06/10/2019","1,183.02","1,181.76","1,188.04","1,180.05","14.46K","0.17%"
"06/07/2019","1,181.07","1,178.67","1,186.88","1,177.23","13.27K","0.29%"
"06/06/2019","1,177.67","1,180.84","1,182.55","1,177.91","7.43K","-0.18%"
"06/05/2019","1,179.84","1,178.11","1,182.98","1,173.89","14.99K","0.19%"
"06/04/2019","1,177.56","1,179.72","1,184.88","1,177.16","13.04K","-0.12%"
"06/03/2019","1,178.92","1,188.80","1,191.20","1,178.28","14.58K","-0.75%"
"05/31/2019","1,187.80","1,189.73","1,193.79","1,188.03","11.91K","-0.08%"
"05/30/2019","1,188.73","1,194.03","1,194.82","1,187.33","13.02K","-0.36%"
"05/29/2019","1,193.03","1,188.94","1,196.75","1,187.22","15.41K","0.43%"
"05/28/2019","1,187.94","1,184.54","1,190.36","1,182.84","16.10K","0.37%"
"05/27/2019","1,183.55","1,185.65","1,187.38","1,182.10","13.14K","-0.10%"
"05/24/2019","1,184.77","1,189.80","1,191.72","1,185.07","9.62K","-0.34%"
"05/23/2019","1,188.80","1,190.76","1,194.68","1,188.00","16.41K","-0.13%"
"05/22/2019","1,190.37","1,192.78","1,197.09","1,187.85","12.44K","-0.12%"
"05/21/2019","1,191.78","1,194.74","1,196.81","1,191.24","14.85K","-0.21%"
"05/20/2019","1,194.23","1,194.83","1,195.46","1,190.94","14.17K","0.04%"
"05/17/2019","1,193.73","1,192.33","1,196.46","1,189.01","20.99K","0.20%"
"05/16/2019","1,191.33","1,186.79","1,193.69","1,186.22","19.94K","0.47%"
"05/15/2019","1,185.79","1,187.82","1,192.28","1,185.73","21.43K","-0.09%"
"05/14/2019","1,186.82","1,188.78","1,190.21","1,184.43","19.91K","-0.08%"
"05/13/2019","1,187.78","1,175.20","1,190.75","1,175.20","14.80K","1.16%"
"05/10/2019","1,174.20","1,180.09","1,183.47","1,173.38","21.57K","-0.41%"
"05/09/2019","1,179.09","1,173.11","1,186.28","1,170.85","20.92K","0.60%"
"05/08/2019","1,172.10","1,172.34","1,173.81","1,167.55","16.62K","-0.01%"
"05/07/2019","1,172.22","1,169.15","1,174.40","1,165.95","18.07K","0.35%"
"05/06/2019","1,168.15","1,164.34","1,174.32","1,164.33","3.93K","0.38%"
"05/03/2019","1,163.68","1,167.06","1,172.10","1,163.90","17.24K","-0.21%"
"05/02/2019","1,166.16","1,165.73","1,168.52","1,160.58","18.40K","0.12%"
"05/01/2019","1,164.73","1,164.25","1,166.31","1,160.25","10.34K","0.13%"
"04/30/2019","1,163.25","1,159.89","1,169.69","1,158.64","18.03K","0.38%"
"04/29/2019","1,158.88","1,158.73","1,161.69","1,156.59","14.43K","0.08%"
"04/26/2019","1,157.90","1,160.01","1,162.75","1,156.25","15.14K","-0.10%"
"04/25/2019","1,159.01","1,156.05","1,166.09","1,155.78","15.22K","0.34%"
"04/24/2019","1,155.05","1,143.06","1,158.35","1,142.34","13.92K","1.13%"
"04/23/2019","1,142.11","1,140.99","1,145.53","1,138.84","10.48K","0.19%"
"04/22/2019","1,139.99","1,135.79","1,143.16","1,135.43","10.94K","0.39%"
"04/19/2019","1,135.58","1,137.11","1,138.09","1,135.44","5.59K","-0.09%"
"04/18/2019","1,136.61","1,132.28","1,138.81","1,131.68","11.45K","0.47%"
"04/17/2019","1,131.28","1,137.69","1,138.16","1,131.40","10.30K","-0.48%"
"04/16/2019","1,136.69","1,135.10","1,138.36","1,133.72","11.59K","0.23%"
"04/15/2019","1,134.10","1,134.72","1,136.28","1,131.66","11.92K","0.03%"
"04/12/2019","1,133.72","1,141.96","1,143.22","1,132.38","11.72K","-0.63%"
"04/11/2019","1,140.96","1,137.97","1,142.47","1,137.00","10.17K","0.35%"
"04/10/2019","1,136.97","1,141.08","1,144.43","1,136.73","13.26K","-0.27%"
"04/09/2019","1,140.08","1,142.11","1,144.23","1,138.72","11.77K","-0.17%"
"04/08/2019","1,141.98","1,137.55","1,146.91","1,136.10","10.61K","0.47%"
"04/05/2019","1,136.69","1,136.33","1,139.02","1,134.93","10.97K","0.08%"
"04/04/2019","1,135.83","1,134.67","1,138.98","1,133.08","10.75K","0.19%"
"04/03/2019","1,133.67","1,137.40","1,138.30","1,132.67","12.98K","-0.29%"
"04/02/2019","1,136.92","1,133.72","1,138.91","1,132.00","15.91K","0.28%"
"04/01/2019","1,133.72","1,137.02","1,137.96","1,131.42","17.53K","-0.32%"
"03/29/2019","1,137.40","1,136.00","1,138.79","1,135.20","19.31K","0.13%"
"03/28/2019","1,135.95","1,139.24","1,140.42","1,135.50","19.16K","-0.29%"
"03/27/2019","1,139.24","1,135.87","1,139.94","1,133.85","18.88K","0.30%"
"03/26/2019","1,135.87","1,132.86","1,136.55","1,130.90","18.03K","0.27%"
"03/25/2019","1,132.86","1,135.82","1,137.30","1,132.00","15.46K","-0.29%"
"03/22/2019","1,136.11","1,128.41","1,138.74","1,127.93","18.42K","0.68%"
"03/21/2019","1,128.41","1,126.05","1,130.87","1,124.51","17.56K","0.21%"
"03/20/2019","1,126.05","1,130.89","1,132.90","1,123.70","15.27K","-0.43%"
"03/19/2019","1,130.96","1,132.52","1,134.30","1,128.60","17.99K","-0.14%"
"03/18/2019","1,132.52","1,135.05","1,137.43","1,131.00","16.12K","-0.28%"
"03/15/2019","1,135.70","1,136.42","1,140.31","1,132.45","18.40K","-0.06%"
"03/14/2019","1,136.42","1,130.50","1,137.79","1,129.90","17.63K","0.52%"
"03/13/2019","1,130.50","1,128.44","1,134.66","1,127.50","14.83K","0.18%"
"03/12/2019","1,128.44","1,131.77","1,132.69","1,127.40","17.72K","-0.29%"
"03/11/2019","1,131.77","1,134.10","1,137.40","1,131.10","15.63K","-0.19%"
"03/08/2019","1,133.90","1,134.87","1,138.03","1,132.16","21.25K","-0.09%"
"03/07/2019","1,134.87","1,128.38","1,135.90","1,126.80","17.83K","0.58%"
"03/06/2019","1,128.38","1,125.81","1,130.77","1,125.50","15.22K","0.23%"
"03/05/2019","1,125.81","1,126.46","1,129.48","1,125.28","16.29K","-0.06%"
"03/04/2019","1,126.46","1,127.66","1,128.36","1,123.75","13.41K","-0.11%"
"03/01/2019","1,127.67","1,125.60","1,128.22","1,124.10","12.35K","0.16%"
"02/28/2019","1,125.90","1,118.50","1,126.77","1,117.10","17.05K","0.69%"
"02/27/2019","1,118.22","1,115.61","1,120.91","1,114.90","15.25K","0.23%"
"02/26/2019","1,115.61","1,116.06","1,120.22","1,114.64","14.68K","-0.04%"
"02/25/2019","1,116.06","1,123.31","1,124.31","1,115.50","11.94K","-0.62%"
"02/22/2019","1,122.99","1,125.63","1,127.70","1,121.20","17.89K","-0.23%"
"02/21/2019","1,125.63","1,123.22","1,127.45","1,122.00","21.56K","0.21%"
"02/20/2019","1,123.22","1,122.92","1,125.24","1,120.80","16.97K","0.03%"
"02/19/2019","1,122.92","1,126.10","1,129.52","1,122.50","14.05K","-0.31%"
"02/18/2019","1,126.40","1,126.44","1,127.73","1,123.30","14.37K","0.00%"
"02/15/2019","1,126.44","1,126.40","1,130.87","1,125.70","14.90K","0.00%"
"02/14/2019","1,126.40","1,125.59","1,129.58","1,123.80","18.06K","0.07%"
"02/13/2019","1,125.59","1,121.29","1,126.20","1,119.90","17.90K","0.38%"
"02/12/2019","1,121.29","1,125.99","1,128.17","1,120.80","16.42K","-0.42%"
"02/11/2019","1,125.99","1,124.05","1,127.78","1,122.76","13.96K","0.13%"
"02/08/2019","1,124.50","1,124.81","1,127.92","1,121.30","16.79K","-0.03%"
"02/07/2019","1,124.81","1,121.80","1,127.25","1,120.40","16.11K","0.27%"
"02/06/2019","1,121.80","1,117.57","1,122.39","1,117.20","10.47K","0.41%"
"02/05/2019","1,117.27","1,119.86","1,122.41","1,116.80","8.75K","-0.23%"
"02/04/2019","1,119.86","1,119.00","1,123.39","1,118.40","9.19K","0.04%"
"02/01/2019","1,119.40","1,112.40","1,120.31","1,111.60","19.50K","0.63%"
"01/31/2019","1,112.40","1,111.04","1,114.67","1,109.50","20.01K","0.12%"
"01/30/2019","1,111.04","1,118.01","1,119.74","1,109.40","18.11K","-0.62%"
"01/29/2019","1,118.01","1,118.87","1,122.50","1,116.30","18.23K","-0.08%"
"01/28/2019","1,118.87","1,118.51","1,120.73","1,115.40","17.11K","0.01%"
"01/25/2019","1,118.78","1,128.75","1,129.82","1,117.30","17.59K","-0.88%"
"01/24/2019","1,128.75","1,126.46","1,131.37","1,125.80","18.47K","0.20%"
"01/23/2019","1,126.46","1,131.77","1,132.77","1,125.80","18.10K","-0.47%"
"01/22/2019","1,131.77","1,133.80","1,134.28","1,128.90","18.16K","-0.23%"
"01/21/2019","1,134.40","1,126.36","1,134.70","1,124.20","17.22K","0.74%"
"01/18/2019","1,126.08","1,122.70","1,126.64","1,120.80","17.05K","0.30%"
"01/17/2019","1,122.70","1,120.78","1,125.35","1,119.81","16.97K","0.17%"
"01/16/2019","1,120.78","1,122.50","1,125.22","1,118.78","","-0.18%"
"01/15/2019","1,122.85","1,122.15","1,125.29","1,118.82","","0.09%"
"01/14/2019","1,121.80","1,118.53","1,124.92","1,118.30","","0.32%"
"01/11/2019","1,118.23","1,117.79","1,120.72","1,113.30","1.76K","0.04%"
"01/10/2019","1,117.79","1,118.18","1,123.07","1,116.30","","-0.03%"
"01/09/2019","1,118.18","1,122.83","1,125.58","1,117.10","","-0.41%"
"01/08/2019","1,122.83","1,117.66","1,126.90","1,116.80","0.43K","0.46%"
"01/07/2019","1,117.66","1,116.10","1,121.44","1,114.90","0.45K","0.07%"
"01/04/2019","1,116.85","1,125.89","1,128.92","1,115.70","20.51K","-0.80%"
"01/03/2019","1,125.89","1,120.12","1,131.05","1,119.20","0.54K","0.52%"
"01/02/2019","1,120.12","1,113.70","1,122.91","1,113.70","0.38K","0.66%"
"01/01/2019","1,112.83","1,114.30","1,114.95","1,112.69","0.31K","-0.13%"
"12/31/2018","1,114.30","1,117.05","1,117.70","1,110.80","0.21K","-0.25%"
"12/28/2018","1,117.05","1,120.08","1,122.42","1,113.80","","-0.27%"
"12/27/2018","1,120.08","1,124.66","1,124.66","1,118.90","0.50K","-0.32%"
"12/26/2018","1,123.66","1,123.36","1,127.81","1,122.38","0.01K","-0.15%"
"12/25/2018","1,125.40","1,125.17","1,126.82","1,123.20","0.48K","0.05%"
"12/24/2018","1,124.87","1,129.00","1,129.71","1,123.90","0.50K","-0.37%"
"12/21/2018","1,129.04","1,122.76","1,129.88","1,119.89","","0.56%"
"12/20/2018","1,122.78","1,129.71","1,131.95","1,120.80","0.39K","-0.61%"
"12/19/2018","1,129.71","1,127.53","1,130.05","1,121.16","","0.19%"
"12/18/2018","1,127.53","1,129.20","1,132.90","1,126.40","","-0.18%"
"12/17/2018","1,129.55","1,132.73","1,134.15","1,128.75","","-0.28%"
"12/14/2018","1,132.70","1,125.55","1,135.89","1,124.60","","0.64%"
"12/13/2018","1,125.55","1,124.82","1,127.52","1,121.39","","0.06%"
"12/12/2018","1,124.82","1,129.53","1,130.60","1,123.40","","-0.42%"
"12/11/2018","1,129.53","1,128.54","1,132.60","1,126.50","","0.10%"
"12/10/2018","1,128.37","1,124.89","1,131.27","1,122.65","","0.31%"
"12/07/2018","1,124.85","1,118.70","1,126.50","1,116.60","","0.55%"
"12/06/2018","1,118.70","1,114.16","1,123.90","1,112.30","","0.41%"
"12/05/2018","1,114.16","1,111.51","1,117.00","1,110.80","","0.24%"
"12/04/2018","1,111.51","1,109.54","1,114.40","1,104.70","","0.18%"
"12/03/2018","1,109.54","1,120.56","1,120.62","1,108.65","","-0.97%"
"11/30/2018","1,120.44","1,117.55","1,124.07","1,117.20","","0.26%"
"11/29/2018","1,117.55","1,123.48","1,125.09","1,116.60","","-0.53%"
"11/28/2018","1,123.48","1,130.51","1,132.72","1,122.30","","-0.62%"
"11/27/2018","1,130.51","1,129.79","1,131.83","1,127.50","","0.06%"
"11/26/2018","1,129.79","1,133.50","1,134.50","1,126.60","","-0.33%"
"11/23/2018","1,133.50","1,130.00","1,134.44","1,128.80","","0.12%"
"11/22/2018","1,132.10","1,128.42","1,132.60","1,128.00","","0.35%"
"11/21/2018","1,128.12","1,130.25","1,134.71","1,127.10","","-0.19%"
"11/20/2018","1,130.25","1,126.13","1,131.34","1,125.83","","0.41%"
"11/19/2018","1,125.68","1,121.24","1,131.46","1,121.06","","0.38%"
"11/16/2018","1,121.40","1,127.93","1,133.41","1,119.50","","-0.58%"
"11/15/2018","1,127.93","1,132.70","1,134.72","1,125.02","","-0.42%"
"11/14/2018","1,132.70","1,132.34","1,137.93","1,129.38","","0.11%"
"11/13/2018","1,131.49","1,138.50","1,140.82","1,129.70","","-0.69%"
"11/12/2018","1,139.35","1,130.60","1,141.00","1,129.80","","0.77%"
"11/09/2018","1,130.69","1,121.68","1,132.70","1,120.40","","0.80%"
"11/08/2018","1,121.68","1,116.43","1,122.86","1,114.44","","0.47%"
"11/07/2018","1,116.43","1,121.93","1,126.20","1,116.00","","-0.49%"
"11/06/2018","1,121.93","1,120.56","1,126.53","1,119.30","","0.12%"
"11/05/2018","1,120.56","1,118.33","1,126.12","1,116.60","","0.22%"
"11/02/2018","1,118.10","1,125.26","1,130.20","1,111.20","","-0.55%"
"11/01/2018","1,124.31","1,141.18","1,142.07","1,122.04","","-1.55%"
"10/31/2018","1,142.02","1,139.69","1,143.56","1,137.80","","0.20%"
"10/30/2018","1,139.69","1,143.74","1,145.10","1,137.10","","-0.35%"
"10/29/2018","1,143.74","1,141.10","1,145.08","1,136.80","","0.30%"
"10/26/2018","1,140.28","1,137.38","1,145.70","1,135.63","","0.25%"
"10/25/2018","1,137.38","1,139.86","1,141.65","1,134.40","","-0.22%"
"10/24/2018","1,139.86","1,135.78","1,140.63","1,129.40","","0.36%"
"10/23/2018","1,135.78","1,133.25","1,140.48","1,131.80","","0.22%"
"10/22/2018","1,133.25","1,131.70","1,136.63","1,127.80","","0.10%"
"10/19/2018","1,132.15","1,138.60","1,140.89","1,129.20","","-0.57%"
"10/18/2018","1,138.60","1,128.53","1,140.16","1,127.70","","0.89%"
"10/17/2018","1,128.53","1,123.79","1,129.47","1,122.70","","0.47%"
"10/16/2018","1,123.24","1,131.05","1,135.47","1,121.38","","-0.76%"
"10/15/2018","1,131.87","1,131.50","1,135.70","1,127.10","","0.05%"
"10/12/2018","1,131.30","1,135.55","1,138.00","1,129.90","","-0.37%"
"10/11/2018","1,135.55","1,143.30","1,147.26","1,133.80","","-0.68%"
"10/10/2018","1,143.30","1,132.12","1,144.56","1,130.14","","0.99%"
"10/09/2018","1,132.12","1,134.63","1,139.18","1,131.59","","-0.22%"
"10/08/2018","1,134.63","1,131.84","1,139.78","1,129.80","","0.22%"
"10/05/2018","1,132.13","1,133.53","1,134.30","1,127.80","","-0.12%"
"10/04/2018","1,133.53","1,125.50","1,134.57","1,125.00","","0.71%"
"10/03/2018","1,125.50","1,119.43","1,126.48","1,117.36","","0.62%"
"10/02/2018","1,118.51","1,112.93","1,121.86","1,111.88","","0.43%"
"10/01/2018","1,113.76","1,110.00","1,114.63","1,109.10","","0.33%"
"09/28/2018","1,110.15","1,113.99","1,114.67","1,106.82","","-0.36%"
"09/27/2018","1,114.15","1,115.51","1,116.64","1,109.13","","-0.13%"
"09/26/2018","1,115.55","1,117.06","1,118.36","1,111.46","","-0.21%"
"09/25/2018","1,117.88","1,120.12","1,121.01","1,117.30","","-0.20%"
"09/24/2018","1,120.12","1,115.30","1,121.97","1,114.60","","0.46%"
"09/21/2018","1,114.95","1,117.13","1,119.90","1,113.10","","-0.20%"
"09/20/2018","1,117.13","1,118.95","1,123.70","1,117.00","","-0.16%"
"09/19/2018","1,118.95","1,122.82","1,126.10","1,118.60","","-0.34%"
"09/18/2018","1,122.82","1,126.33","1,131.10","1,122.20","","-0.31%"
"09/17/2018","1,126.33","1,122.00","1,130.31","1,121.10","","0.42%"
"09/14/2018","1,121.66","1,120.83","1,123.08","1,116.40","","0.15%"
"09/13/2018","1,120.01","1,119.42","1,126.59","1,116.97","","-0.02%"
"09/12/2018","1,120.25","1,123.99","1,130.65","1,117.10","","-0.33%"
"09/11/2018","1,123.99","1,129.60","1,131.60","1,123.70","","-0.52%"
"09/10/2018","1,129.90","1,128.60","1,132.14","1,126.70","","0.12%"
"09/07/2018","1,128.57","1,122.75","1,129.18","1,121.30","","0.58%"
"09/06/2018","1,122.06","1,119.02","1,124.96","1,116.59","","0.20%"
"09/05/2018","1,119.84","1,118.36","1,126.64","1,114.28","","0.13%"
"09/04/2018","1,118.36","1,112.10","1,122.49","1,111.90","","0.56%"
"09/03/2018","1,112.10","1,115.65","1,118.74","1,109.56","","-0.32%"
"08/31/2018","1,115.63","1,113.96","1,118.45","1,111.58","","0.08%"
"08/30/2018","1,114.79","1,111.18","1,116.19","1,107.53","","0.37%"
"08/29/2018","1,110.64","1,108.30","1,115.33","1,106.90","","0.21%"
"08/28/2018","1,108.30","1,108.80","1,112.84","1,104.50","","-0.07%"
"08/27/2018","1,109.05","1,114.75","1,117.19","1,107.65","","-0.49%"
"08/24/2018","1,114.51","1,123.80","1,126.74","1,112.17","","-0.90%"
"08/23/2018","1,124.62","1,117.76","1,125.43","1,117.30","","0.61%"
"08/22/2018","1,117.76","1,117.28","1,121.55","1,116.10","","0.10%"
"08/21/2018","1,116.61","1,117.35","1,120.33","1,114.38","","-0.14%"
"08/20/2018","1,118.17","1,119.40","1,124.72","1,117.60","","-0.14%"
"08/17/2018","1,119.69","1,127.35","1,128.32","1,117.58","","-0.67%"
"08/16/2018","1,127.25","1,133.97","1,137.55","1,123.90","","-0.59%"
"08/15/2018","1,133.97","1,128.21","1,139.07","1,127.10","","0.51%"
"08/14/2018","1,128.21","1,137.00","1,137.60","1,127.40","","-0.77%"
"08/13/2018","1,137.00","1,130.00","1,138.93","1,129.40","","0.60%"
"08/10/2018","1,130.17","1,123.40","1,133.00","1,122.60","","0.58%"
"08/09/2018","1,123.70","1,118.17","1,124.68","1,116.80","","0.58%"
"08/08/2018","1,117.26","1,117.12","1,121.60","1,116.08","","-0.06%"
"08/07/2018","1,117.94","1,126.70","1,128.55","1,117.10","","-0.78%"
"08/06/2018","1,126.70","1,123.20","1,128.50","1,122.25","","0.30%"
"08/03/2018","1,123.34","1,128.21","1,131.42","1,121.35","","-0.43%"
"08/02/2018","1,128.21","1,119.49","1,131.98","1,118.82","","0.78%"
"08/01/2018","1,119.49","1,113.25","1,123.29","1,112.60","","0.56%"
"07/31/2018","1,113.25","1,118.73","1,121.60","1,110.60","","-0.41%"
"07/30/2018","1,117.81","1,114.97","1,120.83","1,113.28","","0.17%"
"07/27/2018","1,115.89","1,124.62","1,125.94","1,114.87","","-0.76%"
"07/26/2018","1,124.38","1,117.65","1,124.77","1,116.47","","0.59%"
"07/25/2018","1,117.79","1,127.55","1,131.13","1,117.46","","-0.85%"
"07/24/2018","1,127.41","1,134.09","1,138.30","1,126.03","","-0.60%"
"07/23/2018","1,134.19","1,128.12","1,138.26","1,126.48","","0.56%"
"07/20/2018","1,127.90","1,135.39","1,139.70","1,127.48","","-0.67%"
"07/19/2018","1,135.55","1,131.32","1,141.56","1,128.95","","0.39%"
"07/18/2018","1,131.16","1,127.00","1,134.90","1,125.99","","0.37%"
"07/17/2018","1,127.00","1,128.64","1,129.20","1,122.65","","-0.13%"
"07/16/2018","1,128.46","1,129.82","1,131.12","1,125.26","","-0.15%"
"07/13/2018","1,130.14","1,124.72","1,135.12","1,122.42","","0.49%"
"07/12/2018","1,124.58","1,128.23","1,131.10","1,122.30","","-0.32%"
"07/11/2018","1,128.23","1,114.43","1,130.29","1,113.17","","1.26%"
"07/10/2018","1,114.22","1,113.12","1,118.48","1,109.39","","0.08%"
"07/09/2018","1,113.32","1,115.44","1,116.80","1,109.83","","-0.20%"
"07/06/2018","1,115.52","1,119.15","1,122.22","1,114.24","","-0.34%"
"07/05/2018","1,119.33","1,116.25","1,122.13","1,114.90","","0.26%"
"07/04/2018","1,116.40","1,115.14","1,119.06","1,112.84","","0.13%"
"07/03/2018","1,114.99","1,118.88","1,125.40","1,112.58","","-0.35%"
"07/02/2018","1,118.88","1,115.01","1,122.45","1,113.90","","0.34%"
"06/29/2018","1,115.04","1,121.63","1,122.42","1,111.06","","-0.56%"
"06/28/2018","1,121.35","1,123.24","1,125.82","1,119.42","","-0.20%"
"06/27/2018","1,123.57","1,118.66","1,126.33","1,115.96","","0.45%"
"06/26/2018","1,118.52","1,115.47","1,121.02","1,113.46","","0.27%"
"06/25/2018","1,115.47","1,111.90","1,119.22","1,110.39","","0.31%"
"06/22/2018","1,112.00","1,110.55","1,115.80","1,106.35","","0.13%"
"06/21/2018","1,110.55","1,109.98","1,114.98","1,105.58","","0.05%"
"06/20/2018","1,109.98","1,111.89","1,113.56","1,104.47","","-0.17%"
"06/19/2018","1,111.89","1,103.51","1,117.45","1,102.80","","0.76%"
"06/18/2018","1,103.51","1,102.79","1,107.41","1,100.80","","0.01%"
"06/15/2018","1,103.42","1,089.15","1,104.70","1,087.62","","1.31%"
"06/14/2018","1,089.15","1,086.17","1,090.03","1,081.42","","0.29%"
"06/13/2018","1,086.03","1,081.68","1,088.81","1,079.70","","0.39%"
"06/12/2018","1,081.84","1,076.88","1,082.47","1,072.90","","0.46%"
"06/11/2018","1,076.88","1,075.00","1,077.74","1,072.12","","0.18%"
"06/08/2018","1,074.93","1,072.61","1,078.85","1,070.74","","0.26%"
"06/07/2018","1,072.19","1,066.63","1,074.20","1,065.54","","0.50%"
"06/06/2018","1,066.88","1,071.79","1,072.29","1,065.85","","-0.47%"
"06/05/2018","1,071.95","1,070.33","1,073.47","1,067.40","","0.14%"
"06/04/2018","1,070.48","1,072.26","1,073.36","1,068.23","","-0.13%"
"06/01/2018","1,071.88","1,080.74","1,081.46","1,071.31","","-0.81%"
"05/31/2018","1,080.59","1,076.79","1,083.00","1,074.34","","0.32%"
"05/30/2018","1,077.10","1,084.67","1,085.64","1,076.95","","-0.67%"
"05/29/2018","1,084.37","1,075.41","1,086.29","1,073.89","","0.85%"
"05/28/2018","1,075.24","1,078.18","1,078.18","1,071.39","","-0.29%"
"05/25/2018","1,078.38","1,081.69","1,083.20","1,075.31","","-0.31%"
"05/24/2018","1,081.69","1,077.25","1,086.05","1,075.33","","0.41%"
"05/23/2018","1,077.25","1,076.54","1,083.95","1,074.87","","0.07%"
"05/22/2018","1,076.54","1,077.55","1,079.77","1,073.41","","-0.11%"
"05/21/2018","1,077.69","1,081.43","1,087.82","1,077.54","","-0.34%"
"05/18/2018","1,081.37","1,082.61","1,086.30","1,076.55","","-0.11%"
"05/17/2018","1,082.59","1,077.52","1,083.78","1,076.27","","0.45%"
"05/16/2018","1,077.74","1,081.01","1,084.50","1,076.59","","-0.28%"
"05/15/2018","1,080.82","1,070.95","1,082.49","1,069.36","","0.92%"
"05/14/2018","1,070.94","1,067.78","1,071.26","1,064.77","","0.28%"
"05/11/2018","1,067.98","1,065.79","1,071.30","1,064.79","","0.20%"
"05/10/2018","1,065.80","1,079.48","1,081.51","1,064.43","","-1.26%"
"05/09/2018","1,079.38","1,078.43","1,083.73","1,076.37","","0.08%"
"05/08/2018","1,078.56","1,080.04","1,081.54","1,075.88","","-0.14%"
"05/07/2018","1,080.03","1,074.44","1,082.76","1,073.12","","0.55%"
"05/04/2018","1,074.11","1,075.56","1,079.50","1,073.45","","-0.13%"
"05/03/2018","1,075.56","1,079.85","1,080.36","1,073.09","","-0.40%"
"05/02/2018","1,079.85","1,073.48","1,080.11","1,072.79","","0.59%"
"05/01/2018","1,073.48","1,070.33","1,075.19","1,069.38","","0.28%"
"04/30/2018","1,070.45","1,067.52","1,071.71","1,066.01","","0.24%"
"04/27/2018","1,067.86","1,077.69","1,079.72","1,067.21","","-0.91%"
"04/26/2018","1,077.69","1,082.34","1,082.92","1,076.46","","-0.42%"
"04/25/2018","1,082.21","1,077.28","1,085.31","1,075.41","","0.46%"
"04/24/2018","1,077.28","1,081.23","1,081.62","1,074.90","","-0.36%"
"04/23/2018","1,081.20","1,071.20","1,082.19","1,067.63","","0.94%"
"04/20/2018","1,071.10","1,067.21","1,073.79","1,065.94","","0.36%"
"04/19/2018","1,067.21","1,065.12","1,068.54","1,059.73","","0.20%"
"04/18/2018","1,065.12","1,067.11","1,069.80","1,063.83","","-0.19%"
"04/17/2018","1,067.12","1,070.68","1,071.31","1,066.39","","-0.33%"
"04/16/2018","1,070.68","1,071.68","1,076.00","1,070.15","","-0.09%"
"04/13/2018","1,071.68","1,071.03","1,072.99","1,068.24","","0.06%"
"04/12/2018","1,071.04","1,066.80","1,074.01","1,065.51","","0.40%"
"04/11/2018","1,066.82","1,064.81","1,070.25","1,064.30","","0.19%"
"04/10/2018","1,064.82","1,069.71","1,072.81","1,063.90","","-0.46%"
"04/09/2018","1,069.71","1,070.81","1,072.06","1,065.23","","-0.10%"
"04/06/2018","1,070.76","1,062.63","1,072.78","1,062.35","","0.77%"
"04/05/2018","1,062.63","1,058.28","1,064.20","1,057.41","","0.41%"
"04/04/2018","1,058.28","1,054.94","1,066.45","1,054.63","","0.32%"
"04/03/2018","1,054.94","1,057.16","1,060.10","1,054.10","","-0.21%"
"04/02/2018","1,057.16","1,060.56","1,063.06","1,053.00","","-0.39%"
"03/30/2018","1,061.26","1,063.08","1,066.70","1,060.80","","-0.17%"
"03/29/2018","1,063.08","1,064.56","1,068.81","1,061.09","","-0.14%"
